customer_id,ciudad,canal_preferido,edad,fecha_registro
C217575,Villavicencio,app,53,2024-12-05
C217576,Cali,web,33,2024-04-01
C217577,Neiva,callcenter,36,2024-06-23
C217578,Neiva,callcenter,25,2025-06-24
C217579,Yopal,app,27,2025-09-21
C217580,Bogotá,app,29,2025-07-23
C217581,Neiva,tienda,49,2024-07-22
C217582,Ibagué,app,44,2024-02-17
C217583,Bucaramanga,app,57,2025-07-21
C217584,Bucaramanga,app,38,2024-01-28
C217585,Santa Marta,web,41,2024-08-07
C217586,Tunja,web,21,2025-08-16
C217587,Barranquilla,web,18,2024-01-22
C217588,Pasto,web,31,2024-06-24
C217589,Pasto,web,18,2024-12-19
C217590,Cartagena,tienda,31,2024-02-06
C217591,Pereira,web,32,2024-12-14
C217592,Bogotá,web,23,2024-10-03
C217593,Ibagué,app,52,2025-05-23
C217594,Santa Marta,app,37,2024-10-22
C217595,Medellín,web,23,2025-06-24
C217596,Ibagué,callcenter,18,2024-06-23
C217597,Medellín,web,36,2025-05-22
C217598,Barranquilla,web,36,2025-10-25
C217599,Bogotá,app,28,2025-06-18
C217600,Florencia,web,26,2024-02-18
C217601,Montería,app,32,2025-06-25
C217602,Sincelejo,web,30,2025-09-29
C217603,Popayán,web,47,2024-01-02
C217604,Yopal,app,45,2024-10-23
C217605,Villavicencio,web,56,2025-08-06
C217606,Montería,web,30,2025-05-17
C217607,Neiva,web,18,2025-01-26
C217608,Santa Marta,app,30,2025-10-12
C217609,Florencia,web,47,2024-11-06
C217610,Cali,app,31,2024-12-23
C217611,Montería,callcenter,52,2025-05-24
C217612,Villavicencio,web,36,2024-04-15
C217613,Yopal,tienda,29,2024-11-08
C217614,Montería,web,24,2024-12-25
C217615,Montería,web,52,2025-09-30
C217616,Santa Marta,web,23,2024-04-17
C217617,Neiva,web,39,2025-10-10
C217618,Pereira,tienda,24,2024-08-17
C217619,Ibagué,web,35,2024-08-25
C217620,Cartagena,callcenter,40,2024-08-31
C217621,Popayán,callcenter,28,2025-01-28
C217622,Barranquilla,web,55,2025-07-31
C217623,Bucaramanga,app,21,2024-09-17
C217624,Cartagena,callcenter,19,2024-03-11
C217625,Villavicencio,tienda,24,2024-03-02
C217626,Neiva,app,23,2025-01-12
C217627,Bogotá,web,27,2024-02-26
C217628,Barranquilla,app,38,2025-09-17
C217629,Medellín,tienda,37,2025-04-23
C217630,Valledupar,web,31,2025-07-20
C217631,Medellín,web,42,2024-02-13
C217632,Barranquilla,tienda,22,2024-12-29
C217633,Tunja,callcenter,35,2024-03-28
C217634,Barranquilla,tienda,37,2025-08-21
C217635,Medellín,web,21,2025-01-01
C217636,Manizales,tienda,36,2025-07-12
C217637,Bogotá,tienda,43,2024-12-30
C217638,Neiva,tienda,38,2024-10-31
C217639,Valledupar,web,36,2025-02-24
C217640,Ibagué,web,42,2024-09-12
C217641,Barranquilla,callcenter,22,2025-09-24
C217642,Villavicencio,app,23,2025-09-04
C217643,Sincelejo,tienda,39,2024-09-25
C217644,Cartagena,tienda,34,2025-08-29
C217645,Cali,web,22,2024-02-20
C217646,Popayán,tienda,37,2025-09-21
C217647,Pereira,app,34,2025-08-20
C217648,Neiva,tienda,31,2024-12-25
C217649,Tunja,callcenter,42,2024-05-29
C217650,Medellín,web,18,2024-01-03
C217651,Valledupar,tienda,18,2024-12-04
C217652,Bogotá,web,30,2024-11-02
C217653,Tunja,tienda,36,2025-01-16
C217654,Barranquilla,app,18,2024-06-12
C217655,Montería,web,41,2024-12-16
C217656,Villavicencio,callcenter,18,2024-05-19
C217657,Barranquilla,web,19,2024-08-16
C217658,Bucaramanga,app,24,2024-06-03
C217659,Yopal,tienda,40,2025-05-29
C217660,Bogotá,web,37,2024-09-06
C217661,Barranquilla,web,42,2024-03-09
C217662,Pasto,web,31,2025-03-05
C217663,Medellín,tienda,24,2025-03-20
C217664,Villavicencio,tienda,28,2024-01-22
C217665,Cali,web,32,2024-01-03
C217666,Manizales,tienda,18,2024-05-11
C217667,Tunja,tienda,27,2025-01-17
C217668,Medellín,app,31,2025-05-08
C217669,Neiva,web,27,2024-11-20
C217670,Villavicencio,web,28,2025-07-08
C217671,Barranquilla,tienda,31,2024-04-09
C217672,Ibagué,app,38,2024-03-29
C217673,Medellín,app,46,2024-02-16
C217674,Villavicencio,web,32,2024-06-19
C217675,Ibagué,web,53,2025-07-23
C217676,Pasto,tienda,33,2025-10-11
C217677,Cali,callcenter,20,2024-05-27
C217678,Medellín,app,18,2024-06-11
C217679,Santa Marta,tienda,39,2025-04-26
C217680,Montería,web,47,2025-03-17
C217681,Tunja,web,25,2024-07-27
C217682,Cartagena,web,28,2024-11-17
C217683,Popayán,tienda,23,2025-04-08
C217684,Santa Marta,tienda,30,2025-02-10
C217685,Manizales,web,43,2024-12-21
C217686,Sincelejo,web,18,2025-02-13
C217687,Pereira,web,24,2025-07-25
C217688,Barranquilla,web,29,2025-09-25
C217689,Manizales,web,43,2025-01-24
C217690,Bogotá,web,36,2024-04-11
C217691,Bogotá,app,18,2024-12-22
C217692,Yopal,web,26,2025-02-06
C217693,Neiva,callcenter,51,2024-08-22
C217694,Pereira,app,23,2024-07-03
C217695,Montería,web,41,2025-02-16
C217696,Valledupar,app,34,2024-08-02
C217697,Tunja,web,31,2024-02-19
C217698,Montería,web,30,2024-12-28
C217699,Villavicencio,tienda,49,2025-01-24
C217700,Neiva,web,41,2025-07-05
C217701,Neiva,tienda,36,2024-06-10
C217702,Florencia,app,32,2024-02-26
C217703,Cartagena,app,29,2025-09-27
C217704,Popayán,tienda,24,2025-08-26
C217705,Bogotá,tienda,18,2024-03-24
C217706,Manizales,web,29,2024-06-26
C217707,Barranquilla,app,28,2024-08-02
C217708,Valledupar,web,44,2024-10-14
C217709,Bogotá,tienda,38,2024-08-23
C217710,Pasto,web,26,2025-04-16
C217711,Manizales,tienda,24,2024-03-29
C217712,Manizales,tienda,51,2025-07-25
C217713,Florencia,web,31,2024-10-25
C217714,Sincelejo,app,41,2025-09-21
C217715,Pereira,web,31,2024-11-23
C217716,Villavicencio,app,27,2025-02-21
C217717,Cartagena,app,30,2025-01-04
C217718,Neiva,tienda,26,2025-10-11
C217719,Sincelejo,web,47,2025-07-17
C217720,Neiva,tienda,38,2025-04-14
C217721,Bucaramanga,callcenter,18,2025-10-24
C217722,Cali,web,40,2024-03-28
C217723,Montería,web,28,2025-08-08
C217724,Yopal,web,34,2024-09-12
C217725,Cali,web,27,2025-06-15
C217726,Tunja,web,18,2024-12-31
C217727,Ibagué,web,46,2024-08-20
C217728,Bucaramanga,callcenter,53,2025-01-07
C217729,Popayán,tienda,30,2024-02-13
C217730,Bogotá,web,32,2025-05-19
C217731,Medellín,tienda,36,2024-04-30
C217732,Medellín,app,40,2025-10-25
C217733,Cartagena,callcenter,45,2024-04-04
C217734,Sincelejo,callcenter,34,2024-04-03
C217735,Neiva,web,22,2025-02-09
C217736,Neiva,app,25,2025-05-07
C217737,Barranquilla,web,25,2024-09-08
C217738,Santa Marta,web,28,2024-06-08
C217739,Pasto,web,47,2024-04-07
C217740,Yopal,tienda,41,2025-04-06
C217741,Bogotá,app,50,2025-04-12
C217742,Cali,app,34,2025-07-23
C217743,Barranquilla,callcenter,43,2024-06-06
C217744,Medellín,tienda,19,2025-01-28
C217745,Villavicencio,web,36,2024-01-10
C217746,Yopal,web,26,2025-06-13
C217747,Popayán,web,44,2024-10-10
C217748,Villavicencio,tienda,35,2024-12-21
C217749,Barranquilla,tienda,18,2024-05-16
C217750,Cartagena,tienda,42,2025-03-30
C217751,Medellín,callcenter,18,2025-04-02
C217752,Bogotá,web,18,2025-04-12
C217753,Cartagena,web,20,2024-02-24
C217754,Yopal,web,28,2025-06-04
C217755,Ibagué,tienda,28,2025-02-16
C217756,Valledupar,web,35,2025-08-17
C217757,Valledupar,callcenter,33,2024-12-12
C217758,Cali,web,29,2024-06-19
C217759,Yopal,callcenter,25,2025-10-24
C217760,Cartagena,web,22,2025-10-03
C217761,Yopal,app,32,2024-09-16
C217762,Bogotá,app,30,2024-12-24
C217763,Pasto,web,46,2025-10-16
C217764,Ibagué,web,35,2024-01-25
C217765,Cali,app,21,2025-09-23
C217766,Pasto,tienda,28,2025-04-26
C217767,Pereira,app,32,2025-01-01
C217768,Medellín,app,41,2024-08-23
C217769,Cartagena,callcenter,48,2025-01-28
C217770,Florencia,web,34,2024-03-26
C217771,Florencia,tienda,33,2024-04-29
C217772,Tunja,web,19,2024-12-26
C217773,Medellín,app,46,2025-06-18
C217774,Yopal,web,18,2024-02-22
C217775,Santa Marta,web,50,2025-02-06
C217776,Florencia,callcenter,52,2024-08-31
C217777,Popayán,web,18,2024-02-21
C217778,Sincelejo,web,40,2025-09-10
C217779,Florencia,web,41,2024-08-10
C217780,Tunja,tienda,44,2024-07-03
C217781,Popayán,app,37,2024-11-08
C217782,Ibagué,app,51,2025-04-11
C217783,Cali,app,46,2025-06-16
C217784,Manizales,app,30,2025-03-07
C217785,Villavicencio,app,49,2025-04-06
C217786,Yopal,app,30,2025-10-29
C217787,Villavicencio,app,18,2025-03-30
C217788,Barranquilla,web,31,2024-10-18
C217789,Neiva,callcenter,32,2024-10-05
C217790,Sincelejo,app,38,2025-06-28
C217791,Florencia,tienda,28,2024-11-22
C217792,Valledupar,web,28,2025-09-06
C217793,Santa Marta,web,47,2025-09-17
C217794,Barranquilla,web,36,2024-05-17
C217795,Neiva,web,54,2024-07-19
C217796,Sincelejo,web,37,2025-06-17
C217797,Barranquilla,web,23,2024-05-28
C217798,Bucaramanga,tienda,48,2024-01-23
C217799,Manizales,app,40,2024-03-30
C217800,Popayán,web,45,2024-05-21
C217801,Santa Marta,app,46,2024-02-02
C217802,Medellín,tienda,36,2025-01-10
C217803,Popayán,web,32,2025-07-19
C217804,Popayán,app,29,2024-04-01
C217805,Yopal,web,27,2025-05-22
C217806,Cartagena,web,27,2025-05-25
C217807,Ibagué,web,52,2025-05-19
C217808,Ibagué,web,26,2024-03-05
C217809,Pereira,app,31,2024-02-11
C217810,Pasto,web,39,2025-01-05
C217811,Neiva,tienda,45,2025-07-05
C217812,Pereira,web,30,2024-12-31
C217813,Manizales,app,18,2025-09-13
C217814,Tunja,web,37,2025-03-23
C217815,Yopal,app,35,2025-08-16
C217816,Florencia,web,26,2024-12-11
C217817,Santa Marta,web,36,2024-11-27
C217818,Yopal,callcenter,42,2025-07-21
C217819,Yopal,tienda,23,2025-03-04
C217820,Barranquilla,web,21,2024-05-17
C217821,Florencia,callcenter,48,2024-07-09
C217822,Villavicencio,web,33,2024-09-05
C217823,Bogotá,tienda,18,2025-03-20
C217824,Cali,app,36,2024-12-14
C217825,Cartagena,callcenter,31,2025-07-01
C217826,Pereira,web,27,2024-09-05
C217827,Neiva,tienda,19,2024-09-17
C217828,Bucaramanga,web,28,2025-07-22
C217829,Bogotá,app,45,2024-04-21
C217830,Manizales,tienda,27,2024-07-03
C217831,Villavicencio,web,45,2024-09-20
C217832,Medellín,web,39,2024-06-20
C217833,Tunja,tienda,31,2025-01-29
C217834,Villavicencio,web,35,2024-10-16
C217835,Valledupar,callcenter,34,2025-10-19
C217836,Pereira,web,51,2025-02-09
C217837,Barranquilla,tienda,39,2025-03-21
C217838,Cali,web,48,2024-06-16
C217839,Neiva,web,34,2025-10-04
C217840,Medellín,web,25,2024-12-11
C217841,Pereira,web,45,2025-05-24
C217842,Bogotá,tienda,43,2025-06-11
C217843,Cartagena,web,25,2025-06-05
C217844,Barranquilla,tienda,29,2025-10-10
C217845,Valledupar,web,35,2025-03-07
C217846,Cali,web,56,2025-06-06
C217847,Ibagué,callcenter,18,2025-05-05
C217848,Montería,web,42,2024-02-01
C217849,Florencia,web,21,2024-04-01
C217850,Yopal,callcenter,33,2024-04-27
C217851,Tunja,app,35,2025-02-17
C217852,Florencia,tienda,35,2024-07-30
C217853,Tunja,web,42,2024-04-18
C217854,Yopal,app,18,2024-05-04
C217855,Villavicencio,tienda,24,2025-09-12
C217856,Bucaramanga,web,27,2024-05-30
C217857,Barranquilla,web,54,2025-06-20
C217858,Cali,callcenter,31,2024-05-13
C217859,Villavicencio,tienda,21,2024-08-11
C217860,Bogotá,web,18,2024-07-20
C217861,Valledupar,web,45,2024-09-13
C217862,Tunja,web,30,2024-12-23
C217863,Yopal,web,22,2025-01-07
C217864,Santa Marta,tienda,25,2024-07-03
C217865,Tunja,web,26,2025-08-25
C217866,Bogotá,app,40,2024-06-01
C217867,Cali,tienda,35,2024-12-21
C217868,Valledupar,app,53,2024-06-05
C217869,Sincelejo,tienda,27,2025-02-02
C217870,Cartagena,web,38,2025-03-10
C217871,Santa Marta,web,36,2024-09-04
C217872,Valledupar,callcenter,37,2024-03-15
C217873,Bucaramanga,web,50,2024-03-19
C217874,Pereira,web,28,2025-10-17
C217875,Barranquilla,tienda,22,2025-05-16
C217876,Villavicencio,web,45,2024-03-26
C217877,Montería,callcenter,34,2025-05-28
C217878,Tunja,tienda,34,2024-03-31
C217879,Tunja,callcenter,40,2024-05-13
C217880,Ibagué,tienda,32,2024-09-04
C217881,Yopal,web,40,2024-12-19
C217882,Villavicencio,web,41,2024-02-17
C217883,Tunja,web,47,2024-07-13
C217884,Montería,web,28,2024-11-16
C217885,Villavicencio,tienda,33,2024-06-29
C217886,Bogotá,app,38,2024-07-03
C217887,Valledupar,web,18,2024-02-18
C217888,Pereira,web,29,2024-12-16
C217889,Medellín,tienda,35,2024-10-04
C217890,Bogotá,web,24,2025-02-28
C217891,Cartagena,web,25,2025-07-26
C217892,Valledupar,tienda,55,2024-10-14
C217893,Medellín,app,31,2025-07-02
C217894,Neiva,callcenter,18,2024-09-29
C217895,Popayán,callcenter,36,2025-07-13
C217896,Pasto,app,38,2024-02-15
C217897,Popayán,app,43,2025-09-15
C217898,Cali,web,41,2025-01-13
C217899,Pereira,web,29,2024-01-16
C217900,Manizales,web,39,2024-12-20
C217901,Sincelejo,app,30,2025-01-26
C217902,Yopal,web,37,2024-07-22
C217903,Cali,web,27,2025-09-10
C217904,Santa Marta,web,24,2024-11-09
C217905,Florencia,tienda,54,2024-09-24
C217906,Sincelejo,callcenter,45,2025-04-29
C217907,Cali,app,41,2024-07-24
C217908,Cali,web,43,2024-10-15
C217909,Pereira,web,35,2024-06-22
C217910,Tunja,web,30,2024-01-18
C217911,Popayán,web,18,2024-08-19
C217912,Yopal,callcenter,38,2025-09-15
C217913,Cartagena,web,43,2025-04-22
C217914,Pereira,web,30,2025-08-04
C217915,Florencia,app,26,2024-04-13
C217916,Neiva,tienda,35,2024-02-05
C217917,Valledupar,callcenter,33,2025-05-04
C217918,Tunja,tienda,46,2024-03-16
C217919,Bucaramanga,web,27,2024-03-26
C217920,Villavicencio,tienda,40,2025-09-09
C217921,Sincelejo,web,43,2025-01-26
C217922,Yopal,web,35,2024-04-06
C217923,Popayán,app,35,2024-06-10
C217924,Medellín,tienda,33,2025-02-17
C217925,Cartagena,web,44,2024-12-12
C217926,Medellín,web,30,2024-07-17
C217927,Yopal,web,25,2025-02-23
C217928,Montería,tienda,30,2024-09-06
C217929,Ibagué,web,27,2024-10-25
C217930,Barranquilla,tienda,53,2025-04-27
C217931,Cartagena,web,43,2025-03-31
C217932,Cali,app,23,2024-02-06
C217933,Yopal,app,27,2024-02-28
C217934,Neiva,app,42,2025-03-28
C217935,Barranquilla,callcenter,54,2024-03-24
C217936,Montería,tienda,37,2024-05-04
C217937,Neiva,tienda,23,2024-12-13
C217938,Medellín,app,50,2025-06-06
C217939,Popayán,web,35,2025-01-20
C217940,Valledupar,app,36,2024-07-03
C217941,Ibagué,web,43,2024-04-25
C217942,Pereira,app,29,2025-05-29
C217943,Popayán,web,35,2025-02-02
C217944,Santa Marta,app,21,2025-08-14
C217945,Valledupar,app,49,2024-06-27
C217946,Valledupar,web,34,2025-02-14
C217947,Ibagué,web,47,2024-01-26
C217948,Pasto,app,24,2025-04-12
C217949,Sincelejo,web,20,2024-02-08
C217950,Montería,web,50,2025-06-11
C217951,Barranquilla,web,30,2024-01-22
C217952,Villavicencio,web,42,2025-10-08
C217953,Yopal,tienda,31,2025-03-13
C217954,Sincelejo,web,29,2024-11-25
C217955,Pereira,web,48,2024-04-02
C217956,Santa Marta,tienda,52,2024-06-25
C217957,Medellín,web,37,2024-10-16
C217958,Florencia,web,39,2025-02-09
C217959,Neiva,callcenter,34,2024-01-23
C217960,Santa Marta,app,33,2025-04-30
C217961,Florencia,callcenter,38,2025-05-05
C217962,Sincelejo,web,28,2025-01-30
C217963,Sincelejo,web,32,2025-08-10
C217964,Valledupar,app,33,2024-08-27
C217965,Ibagué,app,40,2024-05-17
C217966,Cartagena,tienda,32,2024-08-03
C217967,Florencia,app,29,2025-03-14
C217968,Neiva,app,43,2024-08-04
C217969,Bogotá,app,33,2025-10-07
C217970,Cartagena,app,50,2024-01-29
C217971,Villavicencio,web,18,2025-05-15
C217972,Tunja,tienda,38,2025-09-22
C217973,Santa Marta,web,21,2025-05-06
C217974,Bucaramanga,web,35,2024-08-11
C217975,Cali,callcenter,26,2025-10-15
C217976,Villavicencio,web,50,2024-04-07
C217977,Bogotá,web,25,2025-06-12
C217978,Bucaramanga,web,27,2024-04-05
C217979,Valledupar,web,31,2024-03-13
C217980,Pasto,callcenter,36,2024-02-01
C217981,Barranquilla,app,40,2024-02-06
C217982,Sincelejo,tienda,18,2025-05-10
C217983,Bucaramanga,web,34,2024-01-03
C217984,Pereira,app,35,2025-08-14
C217985,Montería,web,37,2024-01-21
C217986,Yopal,callcenter,32,2025-03-21
C217987,Ibagué,tienda,42,2025-01-29
C217988,Neiva,web,32,2024-05-07
C217989,Cartagena,tienda,23,2025-03-28
C217990,Valledupar,app,25,2025-01-20
C217991,Valledupar,app,33,2024-11-12
C217992,Bucaramanga,web,35,2024-01-31
C217993,Bogotá,app,33,2025-10-20
C217994,Tunja,web,20,2025-01-07
C217995,Yopal,callcenter,35,2025-06-20
C217996,Ibagué,web,31,2025-06-18
C217997,Cartagena,web,23,2024-09-25
C217998,Valledupar,app,28,2024-08-22
C217999,Sincelejo,tienda,37,2025-05-02
C218000,Valledupar,app,34,2024-05-22
C218001,Tunja,web,29,2024-01-02
C218002,Ibagué,web,38,2025-01-02
C218003,Florencia,callcenter,36,2024-08-30
C218004,Medellín,app,42,2024-04-14
C218005,Neiva,app,52,2025-01-14
C218006,Bucaramanga,web,48,2025-06-23
C218007,Cartagena,web,38,2025-08-18
C218008,Sincelejo,callcenter,32,2025-01-02
C218009,Popayán,web,50,2024-07-24
C218010,Bucaramanga,web,30,2024-08-04
C218011,Tunja,tienda,47,2025-03-31
C218012,Villavicencio,tienda,37,2025-05-13
C218013,Florencia,app,26,2024-11-02
C218014,Yopal,callcenter,50,2024-06-22
C218015,Cali,web,59,2025-10-13
C218016,Neiva,web,26,2024-10-21
C218017,Bogotá,app,28,2024-10-22
C218018,Florencia,web,21,2024-04-29
C218019,Cali,callcenter,27,2024-10-13
C218020,Cali,app,30,2024-11-20
C218021,Santa Marta,app,38,2024-02-26
C218022,Cali,web,27,2025-10-17
C218023,Manizales,app,41,2024-04-16
C218024,Barranquilla,app,18,2025-10-23
C218025,Yopal,tienda,30,2024-06-09
C218026,Ibagué,web,18,2024-05-13
C218027,Montería,app,38,2024-11-30
C218028,Florencia,web,33,2025-03-12
C218029,Pereira,tienda,27,2024-05-13
C218030,Manizales,web,38,2024-01-28
C218031,Neiva,tienda,48,2024-01-29
C218032,Barranquilla,web,31,2025-03-29
C218033,Ibagué,web,23,2025-05-15
C218034,Manizales,callcenter,29,2025-07-22
C218035,Popayán,app,39,2024-10-10
C218036,Neiva,tienda,32,2025-07-12
C218037,Bogotá,web,30,2024-11-25
C218038,Pasto,web,35,2024-02-28
C218039,Pereira,tienda,20,2024-10-21
C218040,Ibagué,web,46,2024-03-06
C218041,Medellín,web,23,2025-09-30
C218042,Cartagena,app,32,2025-07-27
C218043,Pasto,web,39,2025-03-27
C218044,Valledupar,app,42,2024-11-16
C218045,Tunja,web,46,2024-03-13
C218046,Barranquilla,web,28,2024-06-10
C218047,Sincelejo,tienda,36,2025-10-02
C218048,Pasto,callcenter,40,2024-01-14
C218049,Bogotá,app,45,2025-07-24
C218050,Pereira,tienda,37,2025-04-27
C218051,Montería,web,34,2025-03-08
C218052,Cartagena,app,27,2024-04-09
C218053,Santa Marta,app,36,2024-02-22
C218054,Popayán,tienda,27,2025-07-30
C218055,Bucaramanga,app,38,2024-10-26
C218056,Cartagena,web,27,2024-12-22
C218057,Barranquilla,tienda,25,2025-03-27
C218058,Florencia,callcenter,42,2025-07-01
C218059,Barranquilla,web,47,2025-05-02
C218060,Neiva,web,45,2025-06-08
C218061,Pasto,app,39,2024-11-22
C218062,Medellín,web,18,2025-10-25
C218063,Manizales,web,37,2025-05-11
C218064,Santa Marta,web,42,2025-08-06
C218065,Cartagena,web,18,2025-02-19
C218066,Bogotá,app,39,2024-11-25
C218067,Yopal,web,36,2024-10-30
C218068,Neiva,tienda,49,2024-02-26
C218069,Sincelejo,web,50,2024-07-05
C218070,Cali,web,43,2025-06-04
C218071,Popayán,callcenter,23,2025-01-20
C218072,Popayán,tienda,22,2025-01-16
C218073,Cali,web,35,2024-05-07
C218074,Tunja,app,37,2025-01-23
C218075,Bucaramanga,web,40,2025-01-18
C218076,Cartagena,web,25,2024-08-15
C218077,Florencia,app,32,2025-08-10
C218078,Valledupar,web,34,2025-10-25
C218079,Yopal,web,34,2025-01-21
C218080,Valledupar,app,18,2024-11-28
C218081,Medellín,app,24,2024-12-14
C218082,Valledupar,tienda,35,2025-07-02
C218083,Valledupar,web,48,2024-09-26
C218084,Bogotá,app,31,2024-11-30
C218085,Sincelejo,tienda,45,2024-08-24
C218086,Villavicencio,app,30,2024-04-19
C218087,Valledupar,web,30,2025-10-14
C218088,Bucaramanga,tienda,52,2024-07-28
C218089,Barranquilla,web,44,2025-04-28
C218090,Cartagena,web,44,2025-04-29
C218091,Cali,tienda,42,2025-09-05
C218092,Villavicencio,web,23,2024-07-22
C218093,Cartagena,web,34,2025-07-25
C218094,Neiva,callcenter,32,2025-08-14
C218095,Tunja,app,18,2025-04-10
C218096,Barranquilla,app,37,2025-07-07
C218097,Ibagué,tienda,26,2025-03-28
C218098,Pasto,app,34,2024-07-11
C218099,Florencia,tienda,42,2025-07-20
C218100,Pereira,app,46,2024-01-11
C218101,Sincelejo,callcenter,38,2024-08-26
C218102,Sincelejo,web,57,2024-05-14
C218103,Cartagena,web,28,2024-09-25
C218104,Valledupar,tienda,46,2024-06-06
C218105,Neiva,web,35,2024-12-22
C218106,Florencia,web,44,2024-12-27
C218107,Valledupar,web,27,2024-02-18
C218108,Florencia,web,27,2024-01-19
C218109,Ibagué,tienda,54,2024-06-02
C218110,Yopal,web,44,2024-11-30
C218111,Sincelejo,web,27,2025-05-04
C218112,Florencia,web,29,2025-06-11
C218113,Valledupar,web,19,2025-05-11
C218114,Villavicencio,web,31,2025-08-15
C218115,Santa Marta,web,49,2024-02-02
C218116,Tunja,web,26,2025-06-25
C218117,Sincelejo,web,29,2024-03-20
C218118,Yopal,app,33,2024-07-29
C218119,Santa Marta,web,39,2024-04-08
C218120,Cali,web,44,2024-12-01
C218121,Pasto,web,28,2025-04-12
C218122,Pasto,tienda,36,2024-03-08
C218123,Yopal,app,18,2024-06-24
C218124,Cartagena,web,25,2024-12-20
C218125,Pasto,tienda,34,2024-07-09
C218126,Medellín,web,31,2025-02-23
C218127,Barranquilla,web,18,2024-04-29
C218128,Barranquilla,app,41,2025-06-19
C218129,Florencia,web,28,2025-09-15
C218130,Bucaramanga,web,26,2024-05-26
C218131,Florencia,app,18,2025-05-25
C218132,Pereira,tienda,34,2025-07-24
C218133,Medellín,tienda,37,2024-12-27
C218134,Popayán,app,44,2025-08-02
C218135,Montería,tienda,33,2025-08-21
C218136,Ibagué,web,34,2025-01-06
C218137,Sincelejo,web,43,2024-11-19
C218138,Medellín,callcenter,33,2025-06-22
C218139,Montería,app,31,2024-06-23
C218140,Barranquilla,tienda,47,2025-02-01
C218141,Cali,web,32,2024-11-26
C218142,Popayán,tienda,18,2024-01-02
C218143,Cali,callcenter,42,2024-05-07
C218144,Neiva,tienda,33,2025-02-06
C218145,Medellín,web,41,2024-09-15
C218146,Ibagué,tienda,28,2024-12-19
C218147,Florencia,tienda,24,2025-03-13
C218148,Valledupar,tienda,41,2024-01-14
C218149,Valledupar,web,35,2024-08-29
C218150,Sincelejo,web,41,2024-04-07
C218151,Manizales,web,22,2024-06-08
C218152,Neiva,web,18,2025-07-23
C218153,Pasto,app,40,2025-09-22
C218154,Ibagué,web,50,2024-06-23
C218155,Neiva,web,22,2025-10-02
C218156,Bucaramanga,web,49,2024-12-05
C218157,Barranquilla,web,46,2025-09-03
C218158,Tunja,web,44,2024-06-15
C218159,Yopal,web,40,2025-07-16
C218160,Cartagena,app,33,2025-02-02
C218161,Pasto,app,24,2024-04-30
C218162,Montería,tienda,19,2025-09-26
C218163,Florencia,web,18,2025-05-19
C218164,Medellín,web,25,2025-02-12
C218165,Sincelejo,tienda,21,2024-10-26
C218166,Popayán,web,28,2024-11-25
C218167,Bogotá,callcenter,33,2024-06-14
C218168,Medellín,app,35,2024-08-15
C218169,Bogotá,web,31,2024-05-14
C218170,Florencia,tienda,40,2024-12-30
C218171,Yopal,web,26,2025-04-22
C218172,Santa Marta,app,59,2025-07-04
C218173,Bucaramanga,tienda,25,2024-09-25
C218174,Santa Marta,web,47,2024-07-23
C218175,Tunja,web,47,2025-02-25
C218176,Yopal,app,35,2024-05-23
C218177,Cartagena,web,36,2025-07-03
C218178,Pereira,web,30,2025-07-03
C218179,Medellín,web,31,2024-01-23
C218180,Santa Marta,app,27,2024-11-30
C218181,Sincelejo,app,38,2024-04-05
C218182,Sincelejo,web,39,2025-03-03
C218183,Cartagena,app,36,2024-11-03
C218184,Valledupar,web,38,2024-02-16
C218185,Florencia,app,24,2025-05-13
C218186,Neiva,web,46,2024-06-06
C218187,Neiva,app,28,2024-09-01
C218188,Popayán,web,46,2024-03-15
C218189,Neiva,web,27,2024-05-17
C218190,Medellín,callcenter,41,2025-06-20
C218191,Pasto,callcenter,40,2024-01-12
C218192,Neiva,app,32,2025-08-17
C218193,Cartagena,web,38,2025-09-03
C218194,Pereira,web,38,2024-05-21
C218195,Bogotá,web,47,2025-06-07
C218196,Santa Marta,web,30,2025-04-05
C218197,Pasto,web,19,2024-09-26
C218198,Neiva,app,44,2024-03-01
C218199,Montería,tienda,45,2024-11-23
C218200,Popayán,web,45,2024-03-24
C218201,Villavicencio,web,28,2025-05-10
C218202,Pasto,tienda,21,2025-10-07
C218203,Valledupar,web,35,2025-03-13
C218204,Bogotá,app,45,2025-06-20
C218205,Yopal,tienda,40,2024-07-05
C218206,Villavicencio,app,64,2024-03-24
C218207,Santa Marta,callcenter,59,2024-05-14
C218208,Pasto,app,31,2024-01-26
C218209,Ibagué,web,32,2024-04-18
C218210,Manizales,web,44,2025-10-25
C218211,Tunja,web,58,2025-10-16
C218212,Florencia,app,26,2025-05-08
C218213,Bogotá,web,29,2025-01-07
C218214,Neiva,web,38,2024-06-02
C218215,Bucaramanga,web,22,2025-02-20
C218216,Ibagué,web,61,2024-04-22
C218217,Montería,web,42,2025-09-03
C218218,Cartagena,tienda,46,2025-02-08
C218219,Sincelejo,app,40,2024-01-10
C218220,Sincelejo,tienda,38,2024-02-24
C218221,Bucaramanga,app,38,2024-06-04
C218222,Pereira,tienda,24,2024-08-06
C218223,Neiva,tienda,30,2024-04-11
C218224,Pasto,web,37,2025-03-09
C218225,Santa Marta,web,43,2024-09-02
C218226,Medellín,web,23,2025-07-21
C218227,Barranquilla,app,44,2024-12-20
C218228,Sincelejo,app,23,2025-08-02
